592v,桃園市桃園區成功路二段1號,24.9932896,121.3137991 
592w,台南市佳里區和平街83號,23.1623915,120.1779854 
592x,台北縣板橋市中山路一段一O四號,25.0075357,121.459424 
592y,花蓮市民國路167號,23.9808886,121.6086993 
592z,台中市文心路二段645號,24.1617283,120.6486731 
5960,南投縣草屯鎮草溪路1020號,23.9768673,120.6817997 
5961,南投縣埔里鎮西安路一段299號,23.9724984,120.9693039 
5962,南投縣南投市三和二路11號,23.904459,120.690059 
5963,南投縣竹山鎮大明路292號,23.760471,120.684465 
5964,台中市霧峰區四德路10號,24.0647028,120.6978452 
6010,台北市復興北路99號,25.052848,121.54435149
6012,台北市松山區復興北路99號,25.052848,121.5443515 
6110,台中市民族路45號,24.1377469,120.6816177 
6114,彰化縣員林鎮中正路462號,23.9589589,120.572406 
6115,台北市忠孝東路一段85號,25.044247,121.526592 
6116,桃園市中壢區中美路一段18號,24.9598979,121.223733 
6117,桃園市三民路三段245之1號,24.994411,121.306269 
611A,台中市豐原區中正路220號,24.251943,120.717391 
6160,臺北市南港區經貿二路168號,25.0587249,121.6165477 
6161,新北市三重區重陽路一段66號,25.05852,121.486416 
6162,台北市中正區忠孝西路一段6號,25.0458131,121.5181099 
6163,台南市永康區中華路425號,23.009984,120.232688
6164,台中市北屯區文心路四段八七五號,24.1714781,120.6933219 
6165,新竹市民族路139號,24.8087471,120.9783556 
6166,桃園市桃園區復興路393號,24.990689,121.302425 
6167,台北市中山區松江路220號,25.0581845,121.5328096 
6168,嘉義市西區文化路169號,23.4943995,120.4440641 
6169,新北市永和區中正路63號,24.9964283,121.514665 
616A,桃園市中壢區中山路118號,24.955777,121.225597 
616K,高雄市前金區中正四路168號,22.629306,120.295222 
616X,台北市南港區經貿二路168號,25.0587249,121.6165477 
6210,高雄市前金區中華三路11號,22.6230186,120.2980714 
6380,彰化縣北斗鎮光復路166號,23.8732944,120.52426779
6381,彰化縣溪湖鎮文東街9號,23.9621392,120.4810016 
6382,彰化縣田中鎮南北街80號,23.8596621,120.5863822 
6383,彰化縣和美鎮彰美路五段二五六號,24.110041,120.500448 
6385,彰化縣花壇鄉花壇村花壇街273號,24.02599,120.537346 
6386,雲林縣虎尾鎮新興路116號,23.7120066,120.4343629 
6450,桃園市桃園區縣府路82號,24.9937866,121.3030004 
6451,桃園市蘆竹區光明路一段100號,25.0445392,121.2902953 
6452,桃園市八德區介壽路一段655號,24.9664097,121.3010112 
6460,新北市板橋區東門街30之2號,25.0080836,121.4580825 
6461,新北市樹林區復興路11號,24.9944371,121.4225886 
6462,新北市新店區安德街70號,24.961972,121.5105918 
6463,新竹市大同路130號,24.8060031,120.9679801 
6464,新北市新店區北新路二段108號,24.974164,121.543257 
6465,桃園市桃園區經國路126號,25.0157497,121.3064357 
6480,台北市南京東路一段52號,25.0519412,121.5246386 
6530,高雄市三民區壽昌路93號,22.6427162,120.3335732 
6531,高雄市楠梓區軍校路800號,22.710663,120.293227 
6532,台北市中山區松江路122號,25.0524582,121.5328065 
6533,台南市西門路三段159號,23.003828,120.204008 
6534,高雄市前鎮區中山二路2號,22.607629,120.307316 
6535,台北市中山區復興南路一段2號,25.047121,121.54356
6536,新北市新莊區民安路179號,25.0229719,121.4258771 
6537,台北市光復北路112號,25.0508529,121.557661 
6538,台南市新營區中山路115號,23.3047899,120.3184 
6539,台南市永康區永大路二段27號,23.0022703,120.25986 
653A,台東縣台東市大同路128號,22.75319,121.1532324 
653B,屏東縣屏東市廣東路125號,22.6735666,120.4996787 
653C,桃園市中壢區中山路119號,24.9556281,121.2248654 
653D,新北市板橋區中山路一段156之1號,25.0117347,121.4655536 
653E,830高雄市鳳山區維新路126號,22.624623,120.3616754 
653J,台中市南屯區五權西路二段271號,24.1398616,120.6473422 
6620,桃園市桃園區三民路三段317號,24.9921594,121.3063096
6641,桃園縣中壢市民族路56號,24.9591947,121.1755987
6642,新竹市四維路130號,24.8006977,120.9612217
6645,苗栗縣竹南鎮中正路217號,24.6835508,120.8739461
6648,新竹縣竹北市中正西路141號,24.8411287,120.9997829 
664A,桃園縣蘆竹鄉中正路90號,25.0622732,121.2017208 
664C,台北市內湖路一段70號,25.0835317,121.5623002 
664D,高雄市前鎮區中山二路262號,22.6133289,120.305152 
664E,台中市文心路一段380號,24.1497074,120.6469685 
664F,台北市仁愛路四段1號,25.0382984,121.5440218 
664G,台北縣板橋市新府路1-1號,25.0120212,121.4637949 
6910,台北市新生南路一段五十號,25.0416169,121.532463 
6911,台北市中正區館前路49號,25.0448979,121.5151541 
6912,台中市中正路四七八號,24.250824,120.709596 
6913,台南市新營區新進路二段109號,23.3003527,120.3100641 
6914,新北市三重區重陽路一段66號,25.05852,121.486416 
6915,台北市和平東路三段208之1號,25.0226921,121.5540083 
6950,新北市淡水區中正路六十三號,25.1695468,121.4412621 
7000,台北市忠孝東路二段95號,25.0430275,121.5309581 
7001,嘉義市文化路259號,23.4943638,120.4440794 
7003,台中市五權西路一段257號,24.1399597,120.6560469 
7004,高雄市五福二路82號,22.625791,120.308293 
7005,台中市沙鹿區沙田路107號,24.2350141,120.5587478 
7006,台南市忠義路二段14號,22.9912002,120.2026439
7007,新竹縣竹北市三民路,24.8335765,121.0113748
7008,新北市三重區正義北路195號,25.0681165,121.4963301
7009,台北市文山區景中街1號,24.9930676,121.5413939
700B,新北市板橋區文化路一段268號,25.020843,121.467012
700C,雲林縣斗六市民生路156號,23.711523,120.5417382 
700D,雲林縣西螺鎮中山路127號,23.7999152,120.4608764 
700E,雲林縣斗南鎮中正路131號,23.6762371,120.478248 
