stockid,year,season,bookvalue,eps1,eps2,eps_grate,ROE
6294,2010,3,6.51,-0.83,-0.03,26.666666666666664,-0.11307901907356947
6294,2010,4,5.84,-0.63,-3.16,-0.8006329113924051,-0.0973724884080371
6294,2011,1,6.74,-0.23,-0.36,-0.36111111111111105,-0.03299856527977044
6294,2011,2,6.5,-0.24,-1.04,-0.7692307692307693,-0.03560830860534124
6294,2011,3,6.23,-0.27,-0.83,-0.6746987951807228,-0.04153846153846154
6294,2011,4,6.01,-0.22,-0.63,-0.6507936507936508,-0.03531300160513644
6294,2012,1,8.84,2.83,-0.23,-13.304347826086957,0.47088186356073214
6294,2012,2,9.42,0.58,-0.24,-3.4166666666666665,0.06561085972850679
6294,2012,3,10.17,0.75,-0.27,-3.7777777777777777,0.07961783439490445
6294,2012,4,10.38,0.21,-0.22,-1.9545454545454546,0.02064896755162242
6294,2013,1,10.7,0.4,2.83,-0.8586572438162544,0.03883495145631068
6294,2013,2,10.99,0.28,0.58,-0.5172413793103448,0.026143790849673203
6294,2013,3,10.59,-0.4,0.75,-1.5333333333333332,-0.03639672429481347
6294,2013,4,10.86,0.27,0.21,0.28571428571428586,0.0254957507082153
6294,2014,1,11,0.14,0.4,-0.65,0.012891344383057092
6294,2014,2,11.24,0.24,0.28,-0.14285714285714296,0.021818181818181816
6294,2014,3,11.28,0.04,-0.4,-1.0999999999999999,0.0035587188612099642
6294,2014,4,11.2,-0.08,0.27,-1.2962962962962963,-0.007092198581560284
6294,2015,1,12.71,1.5,0.14,9.714285714285712,0.13380909901873325
6298,2007,1,16.99,0.22,0.21,0.047619047619047665,0.01311866428145498
6298,2007,2,16.25,0.71,0.34,1.0882352941176467,0.04568854568854569
6298,2007,3,16.02,1,1.04,-0.03846153846153849,0.06657789613848203
6298,2007,4,16.3,0.36,1.03,-0.6504854368932039,0.022584692597239647
6298,2008,1,16.14,0.2,0.22,-0.09090909090909087,0.012547051442910916
6298,2008,2,15.23,0.06,0.71,-0.9154929577464788,0.003955174686882004
6298,2008,3,14.4,0.6,1,-0.4,0.043478260869565216
6298,2008,4,14.69,0.03,0.36,-0.9166666666666666,0.0020463847203274215
6298,2009,1,15.05,0.21,0.2,0.049999999999999906,0.014150943396226415
6298,2009,2,14.58,0.05,0.06,-0.1666666666666666,0.003441156228492774
6298,2009,3,14.07,-0.07,0.6,-1.1166666666666667,-0.0049504950495049506
6298,2009,4,14.07,0.06,0.03,1,0.004282655246252677
6298,2010,1,14.09,0.01,0.21,-0.9523809523809523,0.0007102272727272727
6298,2010,2,14.36,0.2,0.05,3.0000000000000004,0.014124293785310734
6298,2010,3,14.29,0.1,-0.07,-2.4285714285714284,0.007047216349541931
6298,2010,4,13.92,0,0.06,-1,0
6298,2011,1,13.97,0.04,0.01,3,0.0028715003589375445
6298,2011,2,13.98,0.02,0.2,-0.9,0.0014326647564469914
6298,2011,3,14.41,0.08,0.1,-0.20000000000000004,0.005582693649685974
6298,2012,1,15.2,0.5,0.04,11.5,0.034013605442176874
6298,2012,2,15.1,0.42,0.02,19.999999999999996,0.02861035422343324
6298,2012,3,16.03,1.08,0.08,12.5,0.07224080267558529
6298,2012,4,16.44,0.39,0.45,-0.13333333333333333,0.024299065420560748
6298,2013,1,17.23,0.69,0.5,0.3799999999999999,0.04171704957678355
6298,2013,2,15.59,0.07,0.42,-0.8333333333333333,0.004510309278350516
6298,2013,3,16.14,0.65,1.08,-0.39814814814814814,0.04196255648805681
6298,2013,4,17.2,1.03,0.39,1.641025641025641,0.06369820655534943
6298,2014,1,17.86,0.6,0.69,-0.13043478260869562,0.03476245654692932
6298,2014,2,15.89,0.16,0.07,1.2857142857142856,0.010171646535282899
6298,2014,3,16.77,0.67,0.65,0.030769230769230795,0.04161490683229815
6298,2014,4,17.79,0.78,1.03,-0.24271844660194175,0.045855379188712526
6298,2015,1,18.29,0.29,0.6,-0.5166666666666667,0.01611111111111111
6404,2014,2,38.01,1.76,4.27,-0.5878220140515222,0.04855172413793103
6404,2014,3,37.92,0.06,1.49,-0.959731543624161,0.001584786053882726
6404,2014,4,39.74,0.59,5.13,-0.8849902534113061,0.015070242656449552
6404,2015,1,39.91,0.54,0.85,-0.3647058823529411,0.013716027432054866
6405,2012,4,29.4,10.27,6.96,0.4755747126436781,0.5368531102979613
6405,2013,2,32.15,2.77,4.4,-0.3704545454545455,0.09428182437031996
6405,2013,4,28.22,1.39,10.27,-0.8646543330087634,0.05180767797241893
6405,2014,2,27.89,1.67,2.77,-0.39711191335740076,0.06369183829138063
6405,2014,3,29.71,1.67,2.08,-0.19711538461538466,0.05955777460770328
6405,2014,4,30.94,1.04,1.39,-0.25179856115107907,0.034782608695652174
6405,2015,1,31.1,0.22,1.16,-0.810344827586207,0.007124352331606217
6409,2012,4,26.27,9.66,6.66,0.45045045045045046,0.5815773630343167
6409,2013,2,24.67,2.2,4.62,-0.5238095238095238,0.09790832220738763
6409,2013,4,32.09,2.64,9.66,-0.7267080745341614,0.08964346349745331
6409,2014,1,45.06,3.29,2.91,0.1305841924398625,0.07876466363418722
6409,2014,2,41.14,3.44,2.2,0.5636363636363635,0.09124668435013261
6409,2014,3,43.59,3.65,2.45,0.4897959183673468,0.09138708062093139
6409,2014,4,48.07,3.95,2.64,0.4962121212121212,0.08952855847688124
6409,2015,1,52.14,4.1,3.29,0.24620060790273543,0.08534554537885095
6411,2011,4,15.96,3.39,1.99,0.7035175879396985,0.26968973747016706
6411,2012,4,15.13,2.9,3.39,-0.144542772861357,0.23712183156173341
6411,2013,2,14.66,1.06,2.05,-0.4829268292682926,0.07794117647058824
6411,2013,4,17.21,0.83,2.9,-0.7137931034482758,0.05067155067155066
6411,2014,2,18.58,0.6,1.06,-0.43396226415094347,0.03337041156840935
6411,2014,3,19.52,1.13,0.87,0.29885057471264354,0.061446438281674814
6411,2014,4,19.91,0.64,0.83,-0.22891566265060237,0.03321224701608718
6411,2015,1,20.13,0.32,0.08,3,0.016153457849570924
6412,2012,4,14.25,2.85,3.06,-0.06862745098039215,0.25
6412,2013,2,13.75,0.68,1.12,-0.39285714285714285,0.05202754399387911
6412,2013,4,16.98,0.42,2.85,-0.8526315789473684,0.025362318840579712
6412,2014,1,17.6,0.37,0.33,0.12121212121212115,0.021474172954149738
6412,2014,2,16.94,0.83,0.68,0.2205882352941175,0.0515207945375543
6412,2014,3,17.44,1.01,0.99,0.02020202020202022,0.06147291539866099
6412,2014,4,18.3,0.95,0.42,1.261904761904762,0.0547550432276657
6412,2015,1,18.54,0.41,0.37,0.10810810810810806,0.022614451185879757
6414,2011,4,13.96,2.16,2.64,-0.1818181818181818,0.18305084745762712
6414,2012,4,16.42,3.45,2.16,0.5972222222222222,0.2659984579799537
6414,2013,2,18.5,3.12,1.31,1.381679389312977,0.20286085825747727
6414,2013,4,19.62,1.52,3.45,-0.5594202898550725,0.08397790055248618
6414,2014,2,27.56,1.85,3.12,-0.40705128205128205,0.07195643718397512
6414,2014,3,29.78,2.19,1.53,0.4313725490196078,0.07937658571946357
6414,2014,4,35.16,3.25,1.52,1.138157894736842,0.10184895017235977
6414,2015,1,37.69,2.53,1.34,0.8880597014925371,0.07195676905574516
6415,2014,3,41.16,2.85,6.37,-0.5525902668759811,0.07439310884886453
6415,2014,4,45.37,3.06,3.22,-0.04968944099378886,0.07232332781848264
6415,2015,1,47.57,2.66,1.82,0.46153846153846156,0.05922957025161435
6419,2013,4,19.02,6.82,5.42,0.2583025830258303,0.559016393442623
6419,2014,2,13.35,-0.43,4.36,-1.098623853211009,-0.031204644412191583
6419,2014,4,19.11,-0.21,6.82,-1.030791788856305,-0.010869565217391304
6419,2015,1,19.15,0.05,0.85,-0.9411764705882353,0.0026178010471204194
6422,2014,4,34.98,1.85,4.97,-0.6277665995975855,0.055840627829761555
6426,2013,4,14.38,2.07,7.38,-0.7195121951219513,0.16815597075548333
6426,2014,4,18.05,0.41,2.07,-0.8019323671497585,0.023242630385487528
6426,2015,1,18.78,0.73,1.28,-0.4296875,0.04044321329639889
6431,2014,4,27.69,-0.6,3.52,-1.1704545454545454,-0.021208907741251323
6451,2014,4,47.49,3.9,12.51,-0.6882494004796162,0.0894700619408121
6452,2014,4,57.16,13.92,11.06,0.25858951175406863,0.32192414431082333
6504,2007,2,15.08,0.93,0.27,2.444444444444444,0.0657243816254417
6504,2007,4,16.5,2.58,1.03,1.5048543689320388,0.1853448275862069
6504,2008,2,14.99,0.03,0.93,-0.9677419354838709,0.0020053475935828875
6504,2008,4,18.12,2.38,2.58,-0.07751937984496131,0.15120711562897074
6504,2009,2,18.05,0.54,0.03,17,0.03083952027412907
6504,2009,4,16.77,1.45,2.38,-0.3907563025210084,0.09464751958224543
6504,2010,2,17.45,1.01,0.54,0.8703703703703702,0.06143552311435524
6504,2010,4,13.98,0.1,1.45,-0.9310344827586207,0.007204610951008645
6504,2011,2,14.55,0.65,1.01,-0.3564356435643564,0.046762589928057555
6504,2011,4,15.49,2.32,0.1,22.199999999999996,0.17615793470007593
6504,2012,2,16.46,1.59,0.65,1.4461538461538461,0.10692669804976462
6504,2012,4,19.04,0.95,2.32,-0.5905172413793104,0.05251520176893311
6504,2013,2,23.92,1.03,1.59,-0.35220125786163525,0.04499781564001747
6504,2013,3,25.48,1.76,0.65,1.7076923076923074,0.07419898819561552
6504,2013,4,27.5,1.62,0.95,0.705263157894737,0.062596599690881
6504,2014,1,28.82,1.34,0.98,0.36734693877551033,0.0487627365356623
6504,2014,2,27.57,1.49,1.03,0.4466019417475728,0.057131901840490794
6504,2014,3,29.66,1.34,1.76,-0.2386363636363636,0.04731638418079096
6504,2014,4,32.3,1.62,1.62,0,0.05280312907431552
6504,2015,1,34.04,2.08,1.34,0.5522388059701492,0.06508135168961202
6505,2007,1,25.2,1.34,0.5,1.6800000000000002,0.05616093880972339
6505,2007,2,23.08,1.74,1.38,0.2608695652173914,0.08153701968134958
6505,2007,3,25.91,2.47,1.47,0.6802721088435376,0.10537542662116041
6505,2007,4,27.92,1.98,1.46,0.35616438356164387,0.07632999228989977
6505,2008,1,28.78,1.06,1.34,-0.20895522388059704,0.03823953823953824
6505,2008,2,23.63,2.14,1.74,0.22988505747126445,0.09958120055839927
6505,2008,3,24.72,1.73,2.47,-0.2995951417004049,0.07525010874293171
6505,2008,4,20.98,-3.29,1.98,-2.6616161616161613,-0.13555830243098477
6505,2009,1,21.45,0.29,1.06,-0.7264150943396226,0.013705103969754252
6505,2009,2,21.87,1.34,2.14,-0.37383177570093457,0.06527033609352167
6505,2009,3,23.09,1.41,1.73,-0.184971098265896,0.06503690036900368
6505,2009,4,24.44,1.07,-3.29,-1.325227963525836,0.045785194694052206
6505,2010,1,25.74,1.15,0.29,2.96551724137931,0.04676697844652297
6505,2010,2,22.71,1.08,1.34,-0.19402985074626866,0.049930651872399444
6505,2010,3,23.84,0.71,1.41,-0.49645390070921985,0.030696065715520967
6505,2010,4,25.64,1.36,1.07,0.2710280373831776,0.05601317957166392
6505,2011,1,27.91,1.88,1.15,0.6347826086956522,0.07222435651171724
6505,2011,2,24.7,0.97,1.08,-0.10185185185185193,0.04087652760219132
6505,2011,3,24.03,-0.14,0.71,-1.1971830985915493,-0.005792304509722797
6505,2011,4,23.43,-0.35,1.36,-1.2573529411764706,-0.014718250630782168
6505,2012,1,24.33,0.45,1.88,-0.7606382978723404,0.01884422110552764
6505,2012,2,20.42,-1.38,0.97,-2.422680412371134,-0.06330275229357797
6505,2012,3,21.34,1.01,-0.14,-8.214285714285714,0.04968027545499263
6505,2012,4,21.71,0.21,-0.35,-1.5999999999999999,0.009767441860465116
6505,2013,1,23.1,1.01,0.45,1.2444444444444445,0.045722046174739704
6505,2013,2,23.87,0.06,-1.38,-1.0434782608695652,0.0025199496010079796
6505,2013,3,24.48,1.04,1.01,0.02970297029702973,0.04436860068259386
6505,2013,4,25.23,0.71,0.21,2.380952380952381,0.02895595432300163
6505,2014,1,26,0.92,1.01,-0.08910891089108908,0.03668261562998405
6505,2014,2,25.8,0.68,0.06,10.333333333333336,0.027070063694267517
6505,2014,3,25.66,0.72,1.04,-0.30769230769230776,0.02886928628708901
6505,2014,4,25.14,-1.37,0.71,-2.9295774647887325,-0.05167861184458695
6505,2015,1,25.35,0.12,0.92,-0.8695652173913043,0.0047562425683709865
6506,2007,2,11.58,0.74,0.86,-0.13953488372093023,0.06826568265682657
6506,2007,4,12.15,1.34,0.65,1.0615384615384615,0.12395929694727105
6506,2008,2,12.27,0.49,0.74,-0.33783783783783783,0.041595925297113756
6506,2008,4,11.65,0.31,1.34,-0.7686567164179104,0.027336860670194002
6506,2009,2,12.63,1.35,0.49,1.7551020408163267,0.11968085106382978
6506,2009,4,12.51,1.48,0.31,3.7741935483870965,0.13417951042611062
6506,2010,2,13.04,1.13,1.35,-0.1629629629629631,0.09487825356842988
6506,2010,4,12.61,0.02,1.48,-0.9864864864864865,0.0015885623510722797
6506,2011,2,13.12,0.42,1.13,-0.6283185840707964,0.03307086614173228
6506,2011,3,12.4,-0.29,0.13,-3.2307692307692304,-0.022852639873916468
6506,2011,4,12.23,-0.19,0.02,-10.5,-0.015297906602254429
6506,2012,1,12.66,0.43,0.43,0,0.03515944399018806
6506,2012,2,12.46,0.2,0.42,-0.5238095238095237,0.01631321370309951
6506,2012,3,12.11,-0.12,-0.29,-0.5862068965517241,-0.009811937857726901
6506,2012,4,11.91,-0.18,-0.19,-0.05263157894736847,-0.01488833746898263
6506,2013,1,11.84,0.22,0.43,-0.4883720930232558,0.0189328743545611
6506,2013,2,11.92,0.36,0.2,0.7999999999999998,0.031141868512110725
6506,2013,3,12.03,0.09,-0.12,-1.75,0.007537688442211055
6506,2013,4,12.09,0.09,-0.18,-1.5000000000000002,0.0075
6506,2014,1,12.55,0.45,0.22,1.0454545454545454,0.03719008264462809
6506,2014,2,12.7,0.54,0.36,0.5000000000000001,0.044407894736842105
6506,2014,3,12.53,0.07,0.09,-0.22222222222222213,0.005617977528089888
6506,2014,4,12.58,0.02,0.09,-0.7777777777777777,0.001592356687898089
6506,2015,1,13.23,0.64,0.45,0.4222222222222222,0.05083399523431295
6508,2007,1,18.59,0.65,0.44,0.4772727272727273,0.036231884057971016
6508,2007,2,18.31,0.7,0.54,0.2962962962962961,0.03975014196479273
6508,2007,3,18.72,0.7,0.58,0.20689655172413793,0.038845726970033294
6508,2007,4,20.31,0.23,0.08,1.8750000000000002,0.011454183266932273
6508,2008,1,20.93,0.77,0.65,0.1846153846153846,0.03819444444444445
6508,2008,2,20.29,0.88,0.7,0.25714285714285723,0.04533745492014426
6508,2008,3,20.96,0.66,0.7,-0.05714285714285704,0.03251231527093596
6508,2008,4,21.31,0.13,0.23,-0.43478260869565216,0.0061378659112370166
6508,2009,1,21.88,0.36,0.77,-0.5324675324675325,0.016728624535315983
6508,2009,2,20.83,0.6,0.88,-0.31818181818181823,0.02965892239248641
6508,2009,3,20.75,0.3,0.66,-0.5454545454545455,0.014669926650366748
6508,2009,4,20.71,0,0.13,-1,0
6508,2010,1,21.36,0.68,0.36,0.8888888888888891,0.032882011605415866
6508,2010,2,21.57,0.94,0.6,0.5666666666666667,0.045564711585070285
6508,2010,3,21.43,0.19,0.3,-0.36666666666666664,0.008945386064030133
6508,2011,1,21.96,0.68,0.68,0,0.03195488721804511
6508,2011,2,21.29,0.65,0.94,-0.3085106382978723,0.031492248062015504
6508,2011,3,21.87,0.46,0.19,1.4210526315789473,0.02148528724894909
6508,2011,4,22.22,0.3,0.13,1.3076923076923075,0.013686131386861315
6508,2012,1,22.74,0.71,0.68,0.0441176470588234,0.03222877893781208
6508,2012,2,21.78,0.9,0.65,0.3846153846153846,0.043103448275862065
6508,2012,3,22.18,0.29,0.46,-0.36956521739130443,0.013248058474189126
6508,2012,4,22.3,0.12,0.3,-0.6,0.005410279531109107
6508,2013,1,24.23,0.6,0.71,-0.15492957746478872,0.025391451544646636
6508,2013,2,23.88,0.74,0.9,-0.1777777777777778,0.03197925669835782
6508,2013,3,23.73,0.46,0.29,0.5862068965517243,0.019767941555651054
6508,2013,4,24.33,0.43,0.12,2.5833333333333335,0.01799163179916318
6508,2014,1,25.23,0.94,0.6,0.5666666666666667,0.03869905310827501
6508,2014,2,24.75,1.01,0.74,0.3648648648648649,0.04254422914911542
6508,2014,3,25.15,0.63,0.46,0.3695652173913043,0.02569331158238173
6508,2014,4,25.91,0.51,0.43,0.186046511627907,0.020078740157480318
6508,2015,1,26.41,0.6,0.94,-0.36170212765957444,0.02324680356450988
6509,2007,1,18.63,0.34,1.45,-0.7655172413793103,0.018589393110989613
6509,2007,2,18.11,0.28,0.5,-0.43999999999999995,0.01570386988222098
6509,2007,3,18.4,-0.08,0.64,-1.125,-0.00432900432900433
6509,2007,4,17.14,0.19,0.14,0.35714285714285704,0.011209439528023599
6509,2008,1,16.25,-0.25,0.34,-1.7352941176470589,-0.015151515151515152
6509,2008,2,16.25,-0.05,0.28,-1.1785714285714286,-0.003067484662576687
6509,2008,3,15.47,0.03,-0.08,-1.375,0.00194300518134715
6509,2008,4,15.4,-0.14,0.19,-1.736842105263158,-0.009009009009009009
6509,2009,1,15.77,0.19,-0.25,-1.76,0.012195121951219513
6509,2009,2,16.09,0.37,-0.05,-8.399999999999999,0.023536895674300253
6509,2009,3,16.27,0.26,0.03,7.666666666666667,0.016239850093691447
6509,2009,4,16.88,0.45,-0.14,-4.214285714285714,0.027388922702373707
6509,2010,1,16.78,0.31,0.19,0.631578947368421,0.0188221007893139
6509,2010,2,17.18,0.25,0.37,-0.32432432432432434,0.014766686355581808
6509,2010,3,16.5,0.1,0.26,-0.6153846153846154,0.006097560975609757
6509,2010,4,15.71,-0.43,0.45,-1.9555555555555555,-0.02664188351920694
6509,2011,1,15.88,-0.02,0.31,-1.0645161290322582,-0.0012578616352201257
6509,2011,2,15.6,-0.11,0.25,-1.44,-0.007001909611712286
6509,2011,3,16.5,0.36,0.1,2.6,0.022304832713754646
6509,2011,4,16.13,0.01,-0.43,-1.0232558139534884,0.000620347394540943
6509,2012,1,15.95,0.03,-0.02,-2.5,0.0018844221105527637
6509,2012,2,16.08,0.24,-0.11,-3.1818181818181817,0.015151515151515152
6509,2012,3,15.75,0.15,0.36,-0.5833333333333334,0.009615384615384616
6509,2012,4,15.73,0.06,0.01,4.999999999999999,0.0038289725590299937
6509,2013,1,15.89,0.21,0.03,6,0.013392857142857142
6509,2013,2,15.96,0.24,0.24,0,0.015267175572519083
6509,2013,3,15.87,0.31,0.15,1.0666666666666667,0.019922879177377895
6509,2013,4,15.78,-0.01,0.06,-1.1666666666666665,-0.0006333122229259025
6509,2014,1,15.95,0.03,0.21,-0.8571428571428571,0.0018844221105527637
6509,2014,2,15.36,0.14,0.24,-0.4166666666666666,0.009198423127463865
6509,2014,3,15.67,0.11,0.31,-0.6451612903225807,0.007069408740359897
6509,2014,4,16.08,0.15,-0.01,-16,0.009416195856873824
6509,2015,1,16.15,0.27,0.03,8.000000000000002,0.01700251889168766
6603,2007,1,16.42,-0.11,-0.06,0.8333333333333334,-0.006654567453115547
6603,2007,2,16.37,-0.09,-0.37,-0.7567567567567568,-0.005467800729040097
6603,2007,3,16.97,0.62,0.05,11.399999999999999,0.03792048929663609
6603,2007,4,17.49,0.24,-0.34,-1.7058823529411766,0.013913043478260868
6603,2008,1,17.61,0.2,-0.11,-2.8181818181818183,0.011487650775416428
6603,2008,2,17.84,0.24,-0.09,-3.6666666666666665,0.013636363636363634
6603,2008,3,17.84,0.24,0.62,-0.6129032258064516,0.013636363636363634
6603,2008,4,17.44,-0.64,0.24,-3.666666666666667,-0.035398230088495575
6603,2009,1,17.47,-0.32,0.2,-2.6,-0.017987633501967398
6603,2009,2,17.09,-0.06,0.24,-1.25,-0.003498542274052478
6603,2009,3,16.22,0.31,0.24,0.2916666666666667,0.01948460087994972
6603,2009,4,16.4,0.08,-0.64,-1.125,0.004901960784313725
6603,2010,1,17.09,0.82,-0.32,-3.5624999999999996,0.05039950829748002
6603,2010,2,18.04,0.72,-0.06,-13.000000000000002,0.04157043879907621
6603,2010,3,17.25,0.49,0.31,0.5806451612903225,0.029236276849642
6603,2010,4,16.56,-0.04,0.08,-1.5,-0.0024096385542168677
6603,2011,1,17.1,0.43,0.82,-0.47560975609756095,0.02579484103179364
6603,2011,2,16.46,0.33,0.72,-0.5416666666666666,0.02045877247365158
6603,2011,3,17.46,0.4,0.49,-0.18367346938775503,0.023446658851113713
6603,2011,4,16.35,0.2,-0.04,-6,0.012383900928792569
6603,2012,1,16.27,0.1,0.43,-0.7674418604651162,0.006184291898577614
6603,2012,2,16.13,0.2,0.33,-0.3939393939393939,0.012554927809165098
6603,2012,3,15.31,0.15,0.4,-0.625,0.009894459102902374
6603,2012,4,15.12,-0.12,0.2,-1.5999999999999999,-0.007874015748031496
6603,2013,1,15.41,0.09,0.1,-0.10000000000000009,0.00587467362924282
6603,2013,2,15.53,0.09,0.2,-0.55,0.005829015544041451
6603,2013,3,15.31,0.3,0.15,1,0.019986675549633577
6603,2013,4,15.43,-0.04,-0.12,-0.6666666666666666,-0.0025856496444731742
6603,2014,1,15.43,0.02,0.09,-0.7777777777777777,0.0012978585334198572
6603,2014,2,15.1,0.01,0.09,-0.888888888888889,0.0006626905235255136
6603,2014,3,15.31,0.3,0.3,0,0.019986675549633577
6603,2014,4,15.98,0.37,-0.04,-10.25,0.023702754644458677
6603,2015,1,16.05,0.17,0.02,7.500000000000001,0.010705289672544081
6605,2007,1,43.82,2.54,2.59,-0.01930501930501924,0.06153100775193798
6605,2007,2,40.29,2.67,1.89,0.41269841269841273,0.07097288676236045
6605,2007,3,42.94,2.31,1.92,0.20312500000000008,0.05685454097957175
6605,2007,4,45.43,2.59,1.95,0.32820512820512815,0.060457516339869274
6605,2008,1,46.88,1.73,2.54,-0.31889763779527563,0.03831672203765227
6605,2008,2,41.67,1.58,2.67,-0.4082397003745318,0.03941132451983038
6605,2008,3,46.07,1.72,2.31,-0.2554112554112554,0.03878241262683202
6605,2008,4,46.07,0.98,2.59,-0.6216216216216216,0.02173430915945886
6605,2009,1,47.67,1.36,1.73,-0.21387283236994215,0.029367307277045996
6605,2009,2,44.89,1.15,1.58,-0.2721518987341773,0.026291723822588018
6605,2009,3,46.55,1.84,1.72,0.06976744186046518,0.041154104227242236
6605,2009,4,48.48,1.99,0.98,1.030612244897959,0.042804904280490434
6605,2010,1,50.26,1.84,1.36,0.3529411764705882,0.03800082610491533
6605,2010,2,48.71,2.07,1.15,0.8,0.04438250428816466
6605,2010,3,50.21,1.7,1.84,-0.07608695652173919,0.03504432075860647
6605,2010,4,50.71,1.17,1.99,-0.4120603015075377,0.023617278966491722
6605,2011,1,52.66,1.78,1.84,-0.03260869565217394,0.034984276729559755
6605,2011,2,46.57,-1.99,2.07,-1.961352657004831,-0.04098023064250412
6605,2011,3,43.82,-3.32,1.7,-2.952941176470588,-0.0704285108188375
6605,2011,4,45.14,1.17,1.17,0,0.026609051626108708
6605,2012,1,46.78,1.83,1.78,0.02808988764044946,0.040711902113459396
6605,2012,2,47.09,1.26,-1.99,-1.6331658291457287,0.0274929085751691
6605,2012,3,48.39,1.53,-3.32,-1.4608433734939759,0.03265044814340589
6605,2012,4,50.04,1.62,1.17,0.3846153846153848,0.033457249070631974
6605,2013,1,52.84,2.35,1.83,0.28415300546448086,0.04654387007328184
6605,2013,2,52.15,2.09,1.26,0.6587301587301586,0.041749900119856166
6605,2013,3,53.43,1.35,1.53,-0.11764705882352937,0.025921658986175117
6605,2013,4,55.86,2.27,1.62,0.40123456790123446,0.04235864900167942
6605,2014,1,58.58,2.61,2.35,0.11063829787234034,0.046632124352331605
6605,2014,2,56.37,1.99,2.09,-0.04784688995215305,0.036594336152997425
6605,2014,3,58.98,2.44,1.35,0.8074074074074072,0.04315528829147506
6605,2014,4,62.44,3.03,2.27,0.3348017621145373,0.051001514896482074
6605,2015,1,64.03,1.74,2.61,-0.3333333333333333,0.027933857762080593
6609,2007,1,19.94,0.75,0.76,-0.013157894736842117,0.03908285565398645
6609,2007,2,19.38,0.8,0.64,0.25000000000000006,0.04305705059203445
6609,2007,3,19.78,0.9,0.99,-0.09090909090909088,0.04766949152542373
6609,2007,4,20.84,1.02,0.88,0.15909090909090912,0.05146316851664985
6609,2008,1,21.52,0.72,0.75,-0.040000000000000036,0.03461538461538461
6609,2008,2,20.6,0.63,0.8,-0.21250000000000005,0.031547320981472206
6609,2008,3,20.66,0.5,0.9,-0.4444444444444445,0.0248015873015873
6609,2008,4,20.96,0.28,1.02,-0.7254901960784313,0.01353965183752418
6609,2009,1,20.58,-0.44,0.72,-1.6111111111111112,-0.02093244529019981
6609,2009,2,19.01,-0.91,0.63,-2.4444444444444446,-0.04568273092369478
6609,2009,3,18.14,-0.84,0.5,-2.6799999999999997,-0.044257112750263436
6609,2009,4,17.99,-0.14,0.28,-1.5,-0.007722007722007723
6609,2010,1,18.18,0.21,-0.44,-1.4772727272727273,0.011686143572621035
6609,2010,2,18.55,0.92,-0.91,-2.010989010989011,0.05218377765173001
6609,2010,3,19.38,0.87,-0.84,-2.0357142857142856,0.047001620745542955
6609,2010,4,19.44,0.22,-0.14,-2.571428571428571,0.011446409989594172
6609,2011,1,19.48,0,0.21,-1,0
6609,2011,2,18.95,0.3,0.92,-0.673913043478261,0.0160857908847185
6609,2011,3,20.34,1.22,0.87,0.4022988505747126,0.06380753138075314
6609,2011,4,21.16,0.88,0.22,3,0.04339250493096647
6609,2012,2,20.94,0.68,0.3,1.2666666666666668,0.03356367226061204
6609,2012,3,20.78,0.44,1.22,-0.639344262295082,0.021632251720747297
6609,2012,4,21.17,0.37,0.88,-0.5795454545454546,0.017788461538461538
6609,2013,1,21.65,0.27,0.36,-0.24999999999999992,0.01262862488306829
6609,2013,2,21.41,0.74,0.68,0.08823529411764697,0.035800677310111266
6609,2013,3,22.4,1.02,0.44,1.3181818181818183,0.04770813844714687
6609,2013,4,23.32,0.87,0.37,1.3513513513513513,0.03875278396436526
6609,2014,1,24.5,1.19,0.27,3.407407407407407,0.05105105105105105
6609,2014,2,23.91,0.96,0.74,0.29729729729729726,0.04183006535947712
6609,2014,3,25.23,1.25,1.02,0.22549019607843135,0.05212677231025855
6609,2014,4,26.22,0.89,0.87,0.022988505747126457,0.03513620213185946
6609,2015,1,26.5,0.4,1.19,-0.6638655462184874,0.01532567049808429
6702,2007,2,10.01,-0.19,0.01,-20,-0.01862745098039216
6702,2007,4,9.21,-0.75,0.01,-76,-0.0753012048192771
6702,2008,2,8.58,-0.57,-0.19,1.9999999999999998,-0.06229508196721311
6702,2008,4,7.76,-1.19,-0.75,0.5866666666666666,-0.1329608938547486
6702,2009,2,7.83,0.02,-0.57,-1.0350877192982457,0.002560819462227913
6702,2009,4,9.99,0.03,-1.19,-1.0252100840336136,0.003012048192771084
6702,2010,2,10.68,0.73,0.02,35.5,0.07336683417085428
6702,2010,4,11.84,1.91,0.03,62.666666666666664,0.19234642497482377
6702,2011,2,12.01,0.72,0.73,-0.013698630136986314,0.0637732506643047
6702,2011,4,13.22,0.03,1.91,-0.9842931937172775,0.0022744503411675507
6702,2012,2,13.11,0.12,0.72,-0.8333333333333334,0.009237875288683603
6702,2012,3,13.36,0.2,0.59,-0.6610169491525424,0.015197568389057751
6702,2012,4,13.12,-0.1,0.03,-4.333333333333334,-0.007564296520423602
6702,2013,1,12.92,-0.23,-0.04,4.75,-0.01749049429657795
6702,2013,2,12.75,-0.11,0.12,-1.9166666666666665,-0.008553654743390359
6702,2013,3,12.93,0.19,0.2,-0.050000000000000044,0.014913657770800628
6702,2013,4,13.3,0.39,-0.1,-4.8999999999999995,0.030209140201394268
6702,2014,1,13.41,0.09,-0.23,-1.391304347826087,0.006756756756756756
